종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"232680","라온테크","기술성장기업부",,,,,,,,,,"4886005"
"300120","라온피플","벤처기업부",,,,,,,,,,"10518156"
"171120","라이온켐텍","중견기업부",,,,,,,,,,"18893576"
"069540","라이트론","중견기업부",,,,,,,,,,"26061956"
"347700","라이프시맨틱스","기술성장기업부",,,,,,,,,,"10119770"
"214260","라파스","기술성장기업부",,,,,,,,,,"8589666"
"171010","램테크놀러지","벤처기업부",,,,,,,,,,"11606968"
"084650","랩지노믹스","우량기업부",,,,,,,,,,"11450097"
"217500","러셀","벤처기업부",,,,,,,,,,"31812000"
"141080","레고켐바이오","기술성장기업부",,,,,,,,,,"24234918"
"060300","레드로버","관리종목(소속부없음)",,,,,,,,,,"26688787"
"038390","레드캡투어","우량기업부",,,,,,,,,,"8589480"
"294140","레몬","기술성장기업부",,,,,,,,,,"37000000"
"228670","레이","우량기업부",,,,,,,,,,"13306534"
"228850","레이언스","우량기업부",,,,,,,,,,"16591014"
"281740","레이크머티리얼즈","벤처기업부",,,,,,,,,,"65730548"
"277810","레인보우로보틱스","기술성장기업부",,,,,,,,,,"16135214"
"215100","로보로보","벤처기업부",,,,,,,,,,"20348454"
"090360","로보스타","중견기업부",,,,,,,,,,"9750000"
"108490","로보티즈","기술성장기업부",,,,,,,,,,"11251000"
"900260","로스웰","외국기업(소속부없음)",,,,,,,,,,"180156443"
"067730","로지시스","중견기업부",,,,,,,,,,"9673922"
"071280","로체시스템즈","벤처기업부",,,,,,,,,,"15296603"
"038060","루멘스","관리종목(소속부없음)",,,,,,,,,,"48103069"
"085370","루트로닉","투자주의환기종목(소속부없음)",,,,,,,,,,"26165116"
"08537M","루트로닉3우C","투자주의환기종목(소속부없음)",,,,,,,,,,"347255"
"060240","룽투코리아","벤처기업부",,,,,,,,,,"25429284"
"058470","리노공업","우량기업부",,,,,,,,,,"15242370"
"039980","리노스","중견기업부",,,,,,,,,,"43576286"
"019570","리더스 기술투자","중견기업부",,,,,,,,,,"125344454"
"016100","리더스코스메틱","중견기업부",,,,,,,,,,"19100894"
"012700","리드코프","우량기업부",,,,,,,,,,"26446135"
"302550","리메드","기술성장기업부",,,,,,,,,,"6114616"
"029480","릭스솔루션","중견기업부",,,,,,,,,,"90822795"
"277070","린드먼아시아","중견기업부",,,,,,,,,,"13657000"
"042500","링네트","우량기업부",,,,,,,,,,"15356878"
"219420","링크제니시스","기술성장기업부",,,,,,,,,,"11469507"
"195500","마니커에프앤지","중견기업부",,,,,,,,,,"15768000"
"222810","마이더스AI","관리종목(소속부없음)",,,,,,,,,,"141227294"
"305090","마이크로디지탈","기술성장기업부",,,,,,,,,,"7261600"
"098120","마이크로컨텍솔","벤처기업부",,,,,,,,,,"8312766"
"147760","마이크로프랜드","벤처기업부",,,,,,,,,,"10819866"
