,code,자산,유동자산,부채,유동부채,이익잉여금,자본총계,영업이익,매출액,매출총이익,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,당기순이익,이자비용,법인세비용,매출총이익률,영업이익률,당기순이익률,roe,ebit
530,307160,9104839369,9104839369,740407303,624780,138135826,8364432066,-21474842,0,0,77389056,-86022843,0,55828560,0,4240049,0,0,0,0.0066745189104868985,60068609.0
531,010420,107126396285,89360304102,63470511316,60301728203,18749604918,43655884969,3891210459,244823923241,20436705506,10027772706,-3055702109,-2662809313,2951895324,209597890,1570751866,0,0,0,0.06761735161470528,4732245080.0
532,043260,130558127495,46886936325,56433013760,44788369248,10336820528,74125113735,3812076076,72901277789,11176846500,2562958739,-18540436590,14773500935,14739533605,1003411580,-1647456846,0,0,0,0.19884669125357937,14095488339.0
533,011790,3042148110955,330034554712,1052606053747,582780565036,1698416252261,1989542057208,12935174018,556765066380,125602590467,-868693353,186996047265,-52473688674,460249057408,21310158507,201030246537,0,0,0,0.23133416845376217,682589462452.0
534,010620,3553619018000,1942434340000,1230320720000,1198176099000,1766641908000,2323298298000,6579463000,2780781151000,93895038000,234829699000,79833834000,-3218168000,-31072186000,3740908000,-9740656000,0,0,0,-0.013374169828621808,-37071934000.0
535,140520,218268500679,69515159049,135684578660,132817712119,61498360097,82583922019,-1431464468,169289801643,11260091160,11783134210,-4477039180,-4244047441,-7620402507,2898204832,-417183976,0,0,0,-0.09227465008560361,-5139381651.0
536,039440,241956596149,127539244597,64306322212,61369170533,99903612645,177650273937,21304352182,260178866160,45639131870,31591624711,-20005522659,-25978000,15856808525,321084209,-457588917,0,0,0,0.08925856500859261,15720303817.0
537,039840,278392045437,161945998083,123470888214,101744088103,54824292364,154921157223,35475621017,77005576059,57456522943,27909753516,-23972895901,27614119534,9803598473,2193435399,4796076529,0,0,0,0.06328121122209467,16793110401.0
538,256150,48349814763,25832965921,7053067655,5866443703,28362080236,41296747108,9409063975,61027594196,13554284166,7003185775,-1610159515,-2089228400,8248807925,29830965,1178408803,0,0,0,0.19974473784648386,9457047693.0
539,122450,255557859562,47393434276,113163828662,103868273695,68954447523,142394030900,7221439375,34525201991,13400621464,21900171903,-13539360515,10338353043,3440057771,-221477558,1265644684,0,0,0,0.02415872174737347,4484224897.0
540,204020,82599999259,58186767258,9318756633,7805271426,41864900322,73281242626,2591786575,119857960786,63314079398,2620054149,6557613400,-9101161358,1540064576,85874419,417806838,0,0,0,0.02101580869554727,2043745833.0
541,053050,165690827179,31414296940,93446779071,39160814454,32503951895,72244048108,5178571370,120801424450,24800317579,13552307816,-16893673429,1854084768,4340278723,389447128,511929003,0,0,0,0.060078011084201355,5241654854.0
542,080160,147673248116,90895830936,83378245323,34650876042,58694651874,64295002793,-11235120095,42691971055,0,-64837451901,30396770577,-9039885548,-65425233808,104391272,685682392,0,0,0,-1.017578831416165,-64635160144.0
543,232140,250833223353,175906550371,49212452909,38657490995,81857533092,201620770444,16956726601,135985764495,34891496104,3235542057,6923324809,42695279506,14970308538,83102997,230507851,0,0,0,0.07424983301587963,15283919386.0
544,254120,30556216859,15203182844,20547815627,13229145565,-13891138545,10008401232,-1591899066,12275481738,3414585496,-1329907211,-10100186879,7343249110,-6897408907,157213614,2725900798,0,0,0,-0.6891619097910282,-4014294495.0
545,016450,186878089659,2608760343,85777670834,79788261693,71772217722,101100418825,14294108588,19781181351,19781181351,10606496212,-26257790957,15650765072,11799806908,1640465598,1005459343,0,0,0,0.11671372923216967,14445731849.0
546,011320,216856940439,87607898606,115398702216,102739590654,71169027949,101458238223,-1966846246,211725444930,17134735126,11350931286,-4268047445,6040493295,-2866413598,1657546034,-370800063,0,0,0,-0.028252152296393815,-1579667627.0
547,175250,172592126787,36762911520,63760083464,24974691195,15521171916,108832043323,-18517663978,48873887500,8158782356,-16085515599,10675470546,2894077854,-14857837166,863795118,0,0,0,0,-0.13652079582760182,-13994042048.0
548,030190,353559933342,174782147868,98890797086,84831493096,187606473984,254669136256,59984925444,381901466484,0,70794999283,-25605412328,-20057674772,44989252968,422888431,13649797442,0,0,0,0.1766576571837729,59061938841.0
549,122310,84619740989,62622902183,18608675896,17008910088,43104533921,66011065093,11491760849,59415168237,23521642281,8192707434,-2587810218,-1690272006,10439852275,173533626,611457039,0,0,0,0.15815306510040045,11224842940.0
550,078140,88420342668,54224451983,14818694476,8797673081,62682067049,73601648192,884178348,61215807824,10254434698,7123707279,-2437357387,-1728783194,13268848458,107951783,3248557642,0,0,0,0.1802792299349926,16625357883.0
551,015350,1267540763710,348253156447,400901056649,224519291961,722948233837,866639707061,35075288984,922072628246,145762759824,62523574422,-50310882205,-10416060812,179372562318,0,55640099994,0,0,0,0.206974779549738,235012662312.0
552,069640,105709435752,72688710456,34607614738,26941034947,49482717737,71101821014,-13415604186,164424244281,85578388973,7098425402,324351992,-7446272973,-26756717146,515139722,0,0,0,0,-0.3763154974713177,-26241577424.0
553,035610,147914912795,15492341480,3051896231,594929263,24787156870,144863016564,1182376922,3540874603,3427469154,1789569024,-4539702152,0,913039562,0,0,0,0,0,0.006302778884882755,913039562.0
554,074610,94499519102,22410810558,33408548492,26039300275,-64736501364,61090970610,-5243829932,25253144770,3781899039,-7554207307,-15124143416,6962108850,-12292659355,662502901,0,0,0,0,-0.2012189237174734,-11630156454.0
555,005990,356624083095,27509172914,30812508957,27114898405,553695957429,325811574138,3215009364,13990396001,0,543707934,2290081278,-4581939317,-11984756090,33823203,1242497291,0,0,0,-0.03678431658454148,-10708435596.0
556,009320,91992449685,40100324593,57068752549,48211874056,-2537206469,34923697136,-996619907,75948847242,8071616663,-75373971,-8077444000,10169134979,-3625942080,1209561878,478192260,0,0,0,-0.10382469146607938,-1938187942.0
557,001430,2499180239442,781177948957,1087358847663,529374110122,896902908450,1411821391779,-24543109315,1394364933132,54682000815,253896136438,-316891268228,57970172340,-238423110758,18592668043,-62426131567,0,0,0,-0.1688762559813385,-282256574282.0
558,018880,4814754096054,1467877083033,3511775039451,1179179135641,994463824293,1302979056603,56604576731,2680084687965,341339241149,186979051072,-127875078053,284159022229,-23055699634,67841743521,-24657929356,0,0,0,-0.017694604926428038,20128114531.0
559,043590,18128126431,7133324378,5034148487,3713939158,-39081048608,13093977944,-2832260911,23789690653,1879218493,-2002661594,3277910203,-817575769,-2980195379,372994444,0,0,0,0,-0.22760045814538757,-2607200935.0
560,052020,59527116197,44299694010,13207149063,5625695243,-28821120351,46319967134,-7432176058,10121806036,232891266,-6483388061,6406664623,10676640251,-11036644705,42218538,0,0,0,0,-0.23826970069024142,-10994426167.0
561,004090,258806518838,98928906382,112214525411,87423143706,142378350517,146591993427,11715364548,239033286936,41295281626,13005066597,-19152374660,13372206417,5402277995,1090959090,5561295599,0,0,0,0.03685247651462104,12054532684.0
562,014830,905190186590,258283508839,272558352116,194363942391,602691793757,632631834474,36785243681,566442617892,104344031430,88873330711,29761745392,-85303300553,45213590942,7267524446,5020987415,0,0,0,0.071469041673492,57502102803.0
563,001040,3185473458000,44607472000,411493481000,409466153000,1708975340000,2773979977000,90021608000,165163104000,0,88474727000,-221151775000,147488414000,52186782000,4431401000,14391342000,0,0,0,0.01881296275845469,71009525000.0
564,263810,56565849257,40120852753,20202151603,18847852844,23217556985,36363697654,2753309730,80872046224,8415982418,645003543,-3811410779,4188459659,2129262449,142164047,316447832,0,0,0,0.058554618654568576,2587874328.0
565,019540,225935014581,59181820323,78042104730,67886818216,138640789402,147892909851,8474608345,124138443024,19189353570,17538125926,-23909224438,6356083336,8272383734,1007727632,879556104,0,0,0,0.05593495822304334,10159667470.0
566,067570,392887603176,71449446803,236179892859,149483628957,78617352234,156707710317,2580289540,363531990998,17806645062,22147178818,-30940028210,6575100968,1041009426,4973242168,688999576,0,0,0,0.00664300067874241,6703251170.0
567,125210,105680292988,64175235932,66212619271,48405043543,0,39467673717,1580586167,111773856227,19638411764,4304903757,-4045355955,11076760834,1093462573,914332396,-1044005415,0,0,0,0.027705270415494754,963789554.0
568,040350,79586555696,9872582267,27133863817,24763017487,-159951187893,52452691879,302643833,9995854924,2482688415,-12140951423,-5457293921,18145755431,-11709827524,1696435629,0,0,0,0,-0.22324550188983067,-10013391895.0
569,051490,148063219755,66196450355,76512923986,70526745889,49236128435,71550295769,-2576536090,89205616277,5423616072,4253798416,-2668746362,-1940573417,-1774290466,1001623328,-530630997,0,0,0,-0.02479780756921388,-1303298135.0
570,001460,664336938255,114147799496,219037269212,113877804489,432863895109,445299669043,22578230026,160911485764,70795854842,35065744973,26273856667,-30225926244,17752211045,3093274799,10247306661,0,0,0,0.039865762943753213,31092792505.0
571,059100,46465058235,23598075112,17283016820,13298278514,-1375951020,29182041415,1737188070,29117320528,5345976349,4031863415,-1626389796,-4096921692,400083890,490447734,0,0,0,0,0.01370993496686462,890531624.0
572,126640,146668544065,63653225916,60934129923,47693018736,53338169377,85734414142,6606072615,247110696110,12247666868,15866745429,-26731269728,615002700,4820537715,615982446,1098531080,0,0,0,0.05622640293565021,6535051241.0
573,039240,138711489998,83465208170,50714525062,47094093051,82783531821,87996964936,5268075535,297524763598,13644333001,8411730495,-6757405600,-630116788,2976949512,371217142,913308659,0,0,0,0.03383013850722157,4261475313.0
574,048870,112259537653,16703745979,41673927283,39251465516,-95892062146,70585610370,7201871236,20602616811,9810201471,8291872371,-2459839326,-1323095389,-24432790606,530169498,0,0,0,0,-0.34614407211224346,-23902621108.0
575,126600,128533543368,96322448157,15566301649,14720945510,80874519601,112967241719,7324587338,110974279718,17492308140,15483918010,-10597208390,-8852450850,9438603602,72275639,2492249249,0,0,0,0.0835516868286297,12003128490.0
576,155660,209398554148,98997613304,51222269666,49746127147,134911309187,158176284482,9529817812,163969738028,23003064749,16630929648,-13272430144,-1667747005,6518973525,391462412,1995056983,0,0,0,0.04121334336780328,8905492920.0
577,267980,752136068052,444448528872,303827611067,214610500221,208117642079,448308456985,88355740658,1460441790417,427702517787,64039824232,-87218754997,7657903808,58954127842,2776509853,22821200251,0,0,0,0.13150349256956478,84551837946.0
578,024800,310253951606,73335269658,150719349626,127628019079,99476340264,159534601980,2703227595,243547805087,13427552506,-9019716912,-5013739773,-2362666356,1738562473,3996721905,1346211181,0,0,0,0.010897714047125365,7081495559.0
579,263540,42463979226,16767719475,34647342774,26677634536,-32774344333,7816636452,-5837990640,16791705379,-1981893581,-240208036,-1981268948,685717797,-6011026802,645545172,0,0,0,0,-0.7690042691523656,-5365481630.0
580,145210,118202199894,58600556265,66392782260,32968237343,-109759024455,51809417634,-7247713236,42506006340,5392056987,-14896511987,1248295138,42521425870,-33301957574,2353520344,5556705516,0,0,0,-0.6427780719184449,-25391731714.0
581,086450,529735456191,322651266659,121457602451,109125341269,365014079832,408277853740,77138861651,500483297277,314833553529,57773757089,-74291132754,-10311770037,53769296896,235242022,19884037200,0,0,0,0.13169780433459766,73888576118.0
582,032940,165952610440,14251923748,54129777049,32393641528,69625162867,111822833391,3229866054,46108309359,8864107895,5091325195,-4205666677,-2481186160,10938431823,685244862,2810099965,0,0,0,0.0978193047993396,14433776650.0
583,026910,36231068036,19217604352,11368780599,8294930643,20091938929,24862287437,-2418053240,42977717190,2975654420,-218480746,-541654821,3393287888,-3184244582,123911656,567192270,0,0,0,-0.1280752863174293,-2493140656.0
584,024840,209662152069,156047601842,115485648192,99190685475,22746699891,94176503877,9247124094,473567919553,17673241325,8031977572,901815833,-4820557446,4257289668,3076853226,1520645924,0,0,0,0.045205433337812885,8854788818.0
585,000180,362987395240,13307033541,54365222097,1024634660,39846439259,308622173143,410737970,6470379933,0,772828344,238225426,-389039452,1037812878,0,-44275888,0,0,0,0.0033627294741364216,993536990.0
586,123860,92829575058,79649925802,74147920749,69611553455,-48066107757,18681654309,-22426676705,100955537488,10435651985,-211923421,9577294609,-142067529,-48978840040,246009465,2376535772,0,0,0,-2.6217613938185416,-46356294803.0
587,015890,186528100347,39953621582,17874624591,14951245558,148608544150,168653475756,-2030210049,104312781929,18667223764,-6073193980,11383900317,-10430019850,1602110711,50575863,-257195303,0,0,0,0.009499423025931937,1395491271.0
588,037760,119286362201,37366528694,55400915162,46775391926,12852638090,63885447039,-1841530983,54573291999,1856344459,-4655834371,7065495757,-4113012435,5950351221,841537314,-4275182013,0,0,0,0.09314094988436886,2516706522.0
589,034940,82472738842000000,47243757110000000,21735138029000000,18250306352000000,-18155599900000000,60737600813000000,-819905729000000,64104410865000000,25888406327000000,1948853991000000,-4206408371000000,-3402106555000000,-622461322000000,201486638000000,-169694780000000,0,0,0,-0.010248368616278489,-590669464000000.0
590,074600,344782002254,69359338901,94460943758,63401617510,227141547398,250321058496,47736908646,236824289802,71284204577,53627069183,-4388119259,-30066006108,43627521150,1024647593,9580941096,0,0,0,0.17428626026162775,54233109839.0
591,082740,718586050073,276551304189,527157583325,495609428310,-31207698148,191428466748,20569406107,829749317286,52860212692,84264854299,3823500681,-63284317647,5478258120,12412735207,2883965928,0,0,0,0.028617781947821174,20774959255.0
592,032850,70361683600,20756972135,15677731657,10110692442,35228504645,54683951943,5549953242,35750730270,9712778415,14213862565,-7317488728,-292543838,6587166694,92935966,1533857286,0,0,0,0.12045886334012866,8213959946.0
593,054920,190153089764,24312786008,58251526967,49574254478,55689685516,131901562797,2790877934,25151377234,15202165455,3769883201,-19478542548,10588688026,7949580470,1316868293,351957532,0,0,0,0.06026903928526317,9618406295.0
594,066620,248699430582,86859621720,96278508109,88448252174,123629487440,152420922473,21477615534,253810693615,37445453159,39198032700,-14693945607,-5298567767,14775287792,10214929,8253768755,0,0,0,0.0969373990937321,23039271476.0
595,138080,192558670687,127503960306,46958509618,44794323294,86116141707,145600161069,7305498708,103171576339,40485967121,21301715810,-33529064684,4519831887,12227115026,630906753,-5237214503,0,0,0,0.08397734546602297,7620807276.0
596,000440,71272134488,22515946525,9718602791,6816033413,39981487320,61553531697,125014405,53553150200,10578911807,2484738535,17945827791,-14416302170,19197034413,135583680,5541991499,0,0,0,0.31187543401243417,24874609592.0
597,085370,165116673889,119084137900,65913252192,54141556668,-1730724516,99203421697,-3389344329,91877576030,42207805392,9209775702,12222721294,-14711190761,-50359362356,1067344246,288739968,0,0,0,-0.5076373525684842,-49003278142.0
598,093920,179619791026,140682276001,15888632522,15882900736,143926187501,163731158504,-914360043,118073906398,6806757618,21884556355,-13052072712,-10107165593,21850387279,31232197,978048020,0,0,0,0.13345283499271268,22859667496.0
599,004780,169194497583,101573664887,52853897491,37694898740,98291875644,116340600092,15743579018,212221659087,30932602524,18145817271,-5793475832,-5167237015,12045258806,300046415,3325338057,0,0,0,0.10353443936574877,15670643278.0
600,088390,193680998983,6888421565,50673842832,12079557868,253952435865,143007156151,6186896986,8695683813,0,-738603215,-3436416382,981850908,18561205435,1268514270,-425820895,0,0,0,0.12979214421550617,19403898810.0
601,021320,977535499042,604578854344,576990405484,400886037149,272600220217,400545093558,54302650524,1101612749583,111771129767,211088664134,-229190219600,-36748674059,37641374138,7969870999,7979366936,0,0,0,0.09397537192038885,53590612073.0
602,221840,134476438115,51600717803,59429126633,24184458311,5770893750,75047311482,-3554576193,29060543920,-930170,-4794353224,-7274699771,8531845200,-4470889708,941598126,-87087520,0,0,0,-0.05957428213897226,-3616379102.0
603,189690,57084098848,20988815170,2458880522,2002733713,35899971340,54625218326,4633433158,20145676894,14943072979,6425794352,1400367575,-945688633,5007784296,0,512159980,0,0,0,0.09167531864337541,5519944276.0
604,227610,53553544836,30460460012,32024129675,23000962454,-11108840527,21529415161,-4103633737,38714861697,15562084507,-9612072666,-5066968573,11773610484,-14019940556,194587352,4939861780,0,0,0,-0.6511993220046578,-8885491424.0
605,124500,121780023011,14102280258,59343724712,55920370689,10667294015,62436298299,5580071539,119508293315,17956660821,-7018960882,-723694489,-1750857883,1801539423,864354077,3739473936,0,0,0,0.02885403959044212,6405367436.0
606,089590,1156766841407,287553949238,938335365195,454675106710,-195517178135,218431476212,-331308530130,374030897575,-228883861341,-286582115416,95814981185,257593826104,-302250001778,4433327363,-98338005058,0,0,0,-1.3837291539642822,-396154679473.0
607,010580,64750821165,14470306590,53332048193,46073226085,-32192573096,11418772972,-4182944818,77136124032,2577424364,5494289856,1498391543,-5666127156,-10074576010,350143937,0,0,0,0,-0.8822818383992651,-9724432073.0
608,005880,2067514367932,130817452212,1488472438049,396854375946,201438734083,579041929883,95696208471,500046203876,114073467097,181273242207,-217289991004,23812352999,-41871399059,59283434727,-2558543972,0,0,0,-0.07231151475932053,14853491696.0
609,064850,61767031653,22565638506,12397342530,7122718536,17241527413,49369689123,4396750993,21071977417,21071977417,5494118436,3241241261,4126759476,4676391335,226633113,304229364,0,0,0,0.09472191172501015,5207253812.0
610,189860,56110222067,24752618291,16098898283,15560490970,30408169444,40011323784,2979241535,0,14110568086,8015604637,-2321940240,-4598422399,2538524188,173495199,641161313,0,0,0,0.06344514372241596,3353180700.0
611,950180,29271715733,24324165902,976856175,914877533,9036792032,28294859558,1547672205,5432267862,4555174415,2560780563,-7222143848,-968964810,1758398688,2769925,475976025,0,0,0,0.06214551743561617,2237144638.0
612,090460,401402701673,280073709296,154857204158,143066661589,204151043217,246545497515,5330313944,323300321751,38247692022,-33648776455,5352944790,28186084408,-10616841870,913166226,9122861346,0,0,0,-0.043062404209405866,-580814298.0
613,046310,57004439582,30103294555,24537487513,22211520194,-3791595002,32466952069,-3703171212,50621798955,10009506782,-6147474899,2948917487,1873541195,-7748235148,498323309,742993387,0,0,0,-0.23864990872974945,-6506918452.0
614,203690,60056015464,28087256616,38419354803,33579522080,10644973192,21636660661,407327053,16367448372,6063423141,-2559535827,-17663202223,22020926372,-8021934079,15362245,55788424,0,0,0,-0.37075656935635665,-7950783410.0
615,073490,103434279830,41411491273,13787330892,12647007659,59673656839,89646948938,9769920597,63212916467,20840777518,11813347617,-8284366333,-1595319519,6698187749,102616591,-266708443,0,0,0,0.07471740899550836,6534095897.0
616,286750,22122099136,11476011496,7991511949,6766855745,-21022500245,14130587187,67220608,8651930521,3416392139,1966015878,2420541254,-1551528960,-91586604,160280379,0,0,0,0,-0.006481443607966891,68693775.0
617,014100,129818854801,28257884575,51382571714,20346188976,73386979768,78436283087,-179610214,66260668638,31265742642,-3087270919,430185505,-1005173877,3175589455,710805156,1233533817,0,0,0,0.040486230734285276,5119928428.0
618,073540,57448237215,13666630869,30383414678,17285256510,20001003984,27064822537,38622077,24256679516,5541933524,1866912771,1617483477,580379197,-5871892203,285989675,4068463888,0,0,0,-0.2169566120366245,-1517438640.0
619,060250,374531874990,295151951983,219711541712,215481244201,120276177013,154820333278,41111883966,622149966459,76603490206,61020625521,-11197154325,-3183614190,29980218927,294396196,6305372704,0,0,0,0.1936452292294619,36579987827.0
620,039830,225619337118,52823505510,122282165264,94547430296,88534739923,103337171854,8022063389,102897660659,29262731264,11719574777,-39088429779,24893252743,7249246841,473990323,2570602733,0,0,0,0.07015139577500829,10293839897.0
621,005390,808539154994,458141521344,568960341145,433168833240,96672139605,239578813849,52242007161,1020453496725,384900531613,45377213994,-63521735287,31145166962,9269936372,18920416635,11309073226,0,0,0,0.03869263823070177,39499426233.0
622,154030,39037071527,18765968891,23792003952,19524240530,-3975752786,15245067575,790452656,22647141464,11592526609,-715901307,-134460628,-546141580,-1485682316,897188787,-42705606,0,0,0,-0.09745331128845455,-631199135.0
623,031310,99544717717,61676521141,15603040336,4544442649,71754903022,83941677381,2231877188,17455705980,10434889779,-905066762,-21766078622,9724917810,15872689456,0,4986717473,0,0,0,0.1890918784474129,20859406929.0
624,127160,75526414274,31405337282,54917703519,54384314129,-53422256257,20608710755,-8133218636,17121981745,-25881866,-2402944151,-61917731,1640918202,-33472237114,359774011,53325072,0,0,0,-1.6241790916435228,-33059138031.0
625,082270,172282466612,66289637436,23587769656,20658575371,3411710464,148694696956,4268650294,65663215045,25527661703,15081837428,-20487286388,3021206974,978635483,105391622,0,0,0,0,0.0065815089780208265,1084027105.0
626,078150,213830987359,105710537506,54129453149,50701240432,58848334398,159701534210,8054939524,243262950198,26221939807,15397974069,353741831,-4124118521,5156993533,134982169,1338210665,0,0,0,0.032291446406637496,6630186367.0
627,101930,211497896820,33233172198,85972561636,85268259569,75770684451,125525335184,2229986666,58513851359,5560119911,9122358436,191844825,-4067800000,3407713221,2133003829,-272003540,0,0,0,0.02714761299784493,5268713510.0
628,114570,95560283427,23640591324,48195475036,28405951750,-57748210501,47364808391,-63613321478,12350188395,-4640294737,3247272944,-27719738910,20318917097,-81037533687,1929304350,521606553,0,0,0,-1.710922865306013,-78586622784.0
629,071950,72396767488,28452513002,48545266029,44292351338,924832500,23851501459,-1864223731,97586708407,25319203335,2610795402,-5821624334,1434615827,-1381738755,982045387,-92133478,0,0,0,-0.05793089199751918,-491826846.0
630,049550,95558225173,24235894929,59282064535,37444726038,-43978507478,36276160638,1760459455,44724583424,11839721106,6113108199,-271841889,-7854887722,-934291977,1133898522,0,0,0,0,-0.02575498510780412,199606545.0
631,007660,259604806409,151217312013,161575758563,142294325732,28203175563,98029047846,22168284809,335067412097,46076963318,-7057641042,-536758710,9305984721,-3667798103,4884016668,3604933146,0,0,0,-0.03741542107765827,4821151711.0
632,130740,86045226679,24948997347,25871361698,21516615463,41436199188,60173864981,-141307815,33350574567,3553246023,350891733,6946578085,-3916927950,414333721,1126637564,-58106729,0,0,0,0.0068856092446584,1482864556.0
633,017480,184543689274,142373849068,30124879147,29937020941,143351082461,154418810127,8630240771,224919932912,16840682761,9583791664,-3206803609,-2361095031,7725728871,4026069,2497178947,0,0,0,0.05003100894668248,10226933887.0
634,038390,451779363501,29943190575,283600850192,139953742253,111987529485,168178513309,20252967910,223607041570,0,-27161657670,-6341711550,27934157646,11181081292,5406880934,3278294469,0,0,0,0.06648341141806044,19866256695.0
635,096610,89652148761,40442783583,50044201118,32814889239,22662929098,39607947643,-20203189065,32460843860,-10395128370,-2583497528,-3127937289,4317023269,-20423772399,1043141298,-4293381803,0,0,0,-0.5156483386386606,-23674012904.0
636,064090,43266394646,23261433755,32061221095,31928402177,-90910916245,11205173551,-12548038946,32137066073,-1627593040,2359254911,49529938,-1934673264,-40849861925,226822753,0,0,0,0,-3.645625098002554,-40623039172.0
637,006370,423699623566,39923699358,131975853169,58868284682,183102432408,291723770397,-19057157956,85152398844,46746578997,-17701096568,15191405103,18617592356,-14738300716,2080470884,-47403218,0,0,0,-0.050521425442784436,-12705233050.0
638,052770,11429963814,6871426350,5455984743,4779486087,-95284371219,5973979071,351928624,8491879980,3109851741,-2190306897,-782410701,2406533020,-1286500566,3657721,946800,0,0,0,-0.21535069853946598,-1281896045.0
639,222810,45126971556,25056628938,6727626721,6169095193,-29223382434,38399344835,-3629034715,8043120818,2734417731,-6018871373,-15856834093,37101054943,-12589808323,2041382133,-1327544125,0,0,0,-0.3278651856456863,-11875970315.0
640,053270,151132790560,47351045673,92403015962,56951693285,27163797694,58729774598,2377109672,84841189405,12849090031,8014471214,-9316325347,5459066624,901721209,1822902930,138201993,0,0,0,0.01535373181954469,2862826132.0
641,030530,841622885436,94741315334,233472979302,146216439059,199930830625,608149906134,41967589135,346741962435,69619999553,44010942932,-113651411912,71130042517,30847885135,1823683008,10265739649,0,0,0,0.05072414683264452,42937307792.0
642,032190,449199716279,201811891683,277693131892,212277353328,71480519380,171506584387,10306557446,199691974833,27773861585,8308909062,-50009388691,37328715029,13718975956,4000154538,2863517119,0,0,0,0.07999095781094619,20582647613.0
643,043090,25131244875,15699268371,1456938114,1070548938,-59332964045,23674306761,-2789731115,4588064333,594066035,-791599808,7649932307,-497613234,-6618522049,0,0,0,0,0,-0.279565611606548,-6618522049.0
644,083640,121043427107,60085782762,26483830003,26224746277,13100262395,94559597104,2167323209,50521117700,9965231580,2961245491,9782450536,14774184298,-274263702,570800561,-16641847,0,0,0,-0.002900432218406716,279895012.0
645,005290,790597665313,328297620032,406460193292,290159831105,245218879281,384137472021,83981531266,679978835591,153397205852,96594069517,-67184742255,17102145467,64221297093,8524731246,23222848280,0,0,0,0.16718310961730168,95968876619.0
646,003350,77657827819,45712402119,33387006219,24264198867,27864290385,44270821600,-2178203055,61990281674,8045002523,-6736992993,16961148331,-1701228073,-4021881006,605495252,-114923512,0,0,0,-0.09084721856618988,-3531309266.0
647,131290,209396201321,99220100387,25636342443,21381452974,152458560049,183759858878,35829471977,181672207057,61140097827,42997041611,-37051490095,4483853670,25441634076,38251,6805348864,0,0,0,0.1384504441358488,32247021191.0
648,036480,62262934876,23757320118,25951597142,4578201770,28167092867,36311337734,2192326433,24800990358,8040792567,3236338773,-15571889786,9558188553,1518642515,0,10547208,0,0,0,0.04182281925620229,1529189723.0
649,064240,78942044254,39222974811,8233888598,8166517941,-10171491854,70708155656,1960686178,20709466418,5790368400,-3549490687,927219809,4711267619,499964774,140100097,0,0,0,0,0.007070821878488285,640064871.0
650,083650,397650975200,131131022256,295504789944,221125225784,23728724205,102146185256,11952275415,235216480919,31063014014,4611445241,867073787,1405564900,3979205320,8362070258,84321171,0,0,0,0.03895598558112834,12425596749.0
651,038950,96019425498,72110394306,13467679955,9954407281,36169650084,82551745543,5359251211,87950497476,28120457031,7713419762,-4755511383,-2578404129,5480612600,0,268134169,0,0,0,0.06639002681227654,5748746769.0
652,052600,54395723900,38825872194,19205792018,17796550541,27472088511,35189931882,1405301418,24447155822,3658583345,5983297266,4175120004,-11173285280,1245290242,279090625,-118583517,0,0,0,0.03538768549412789,1405797350.0
653,078860,142116508432,64079411734,45268269864,45050960081,-34743605669,96848238568,-2340725913,20968142132,2374055900,-4372961173,30278872925,2037360860,-5213638039,0,0,0,0,0,-0.05383307033859321,-5213638039.0
654,016920,138703676454,54142172952,88014184595,67588849663,26155697347,50689491859,-138094096,120551056391,31716235073,7237766379,-3783421927,10798381733,-2808993545,1716114038,686084156,0,0,0,-0.05541569745488105,-406795351.0
655,073010,46847055066,22740748552,22876449751,18765719821,1300309530,23970605315,2123356087,39437590206,4129594127,5657824615,-1057424970,-75923456,1244853742,451176921,13678549,0,0,0,0.05193251174266393,1709709212.0
656,039030,428391935450,236065495332,73268215529,73268215529,277980694636,355123719921,41258354948,306018089413,68584866900,42144936416,-10310198715,-7456481200,30883821729,114920844,7527573323,0,0,0,0.08696637255283973,38526315896.0
657,008260,287376145505,57442411346,165936196797,145852002100,92462660131,121439948708,0,192571841002,32917821616,0,0,0,12133552645,2928454553,3440100323,0,0,0,0.09991401325584295,18502107521.0
658,039860,55778128022,36076614111,6623774232,4268057132,11442738957,49154353790,3450882192,27440477723,12428557164,4221065718,-9743114867,1202589058,2627716928,0,-658002749,0,0,0,0.05345847774189608,1969714179.0
659,104540,94343630639,63022920318,49243801359,27192004240,-53072769905,45099829280,4159056979,40496102250,24627622776,-3589795532,-19650964311,25752647921,2049762407,963710283,482788570,0,0,0,0.04544944935986685,3496261260.0
660,039130,347310021704,121274399911,188028184988,95992674878,-34143688583,159281836716,-76015529836,73947229642,0,-84413845026,-2551390066,93979123753,-99209806662,2468472161,-31981313172,0,0,0,-0.6228569980574206,-128722647673.0
661,010470,122047215222,45624336031,53128237355,41660916827,32220425543,68918977867,-143195872,82968896088,32912623453,-6185493485,-118189170,-3071379264,-843220952,0,-203334399,0,0,0,-0.01223496021120989,-1046555351.0
662,026940,132192727015,94599800527,18923711690,18527200929,99313081922,113269015325,1788700609,138929983023,6354962319,6670933895,-3919155355,-1500000000,807617911,272565,218756571,0,0,0,0.007130086799843027,1026647047.0
663,043100,50369590937,18285628367,18033908265,13493810414,-54458490903,32335682672,1088847162,16668134171,6852924076,-3422007313,3264853577,-130814937,1688437146,464470946,0,0,0,0,0.05221591154041246,2152908092.0
