종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"195940","HK이노엔","중견기업부","66100","3600","5.76","64200","69600","63100","6945439","461243593300","1910587383900","28904499"
"036640","HRS","중견기업부","7590","390","5.42","7270","7750","7210","1010970","7607182440","124132932000","16354800"
"335870","IBKS제12호스팩","SPAC(소속부없음)","2250","15","0.67","2230","2280","2225","22403","50057440","7020000000","3120000"
"351340","IBKS제13호스팩","SPAC(소속부없음)","2115","-5","-0.24","2145","2145","2090","10971","23069895","10934550000","5170000"
"351320","IBKS제14호스팩","SPAC(소속부없음)","3620","45","1.26","3560","3680","3560","158171","574813285","15674600000","4330000"
"373200","IBKS제15호스팩","SPAC(소속부없음)","2075","-85","-3.94","2165","2175","2075","236871","496902305","7304000000","3520000"
"388790","IBKS제16호스팩","SPAC(소속부없음)","2140","-20","-0.93","2175","2175","2135","161318","346881560","7297400000","3410000"
"095340","ISC","우량기업부","23450","-750","-3.10","24250","24400","23350","141866","3354532900","387968900200","16544516"
"099520","ITX-AI","관리종목(소속부없음)","1285","0","0.00","0","0","0","0","0","37652662655","29301683"
"950170","JTC","외국기업(소속부없음)","5290","-110","-2.04","5480","5480","5250","118065","626267920","185179184930","35005517"
"067290","JW신약","중견기업부","3850","-15","-0.39","3905","3995","3815","100338","387415285","169156903300","43936858"
"035900","JYP Ent.","우량기업부","42200","-900","-2.09","43000","43050","41800","478010","20179330100","1497994162400","35497492"
"024840","KBI메탈","우량기업부","1980","15","0.76","1995","2005","1930","238668","470815390","65242679040","32950848"
"024120","KB오토시스","우량기업부","6710","270","4.19","6440","6770","6440","38180","252073760","77165000000","11500000"
"021320","KCC건설","우량기업부","10200","-200","-1.92","10450","10450","10150","30217","308640500","218280000000","21400000"
"036670","KCI","우량기업부","8400","-70","-0.83","8510","8540","8320","47860","401282880","94668000000","11270000"
"044180","KD","중견기업부","1675","25","1.52","1665","1695","1630","510991","846668905","27679978000","16525360"
"151860","KG ETS","우량기업부","15450","150","0.98","15350","15650","14900","628698","9653744400","556200000000","36000000"
"046440","KG모빌리언스","우량기업부","9110","-170","-1.83","9280","9310","9100","242849","2223789170","353700924480","38825568"
"035600","KG이니시스","우량기업부","18200","-450","-2.41","18900","19000","18150","184660","3385831700","507860698800","27904434"
"226360","KH E&T","벤처기업부","1600","-30","-1.84","1635","1660","1585","337694","544215445","93926484800","58704053"
"111870","KH 일렉트론","중견기업부","809","2","0.25","812","818","802","471139","380898557","87029173306","107576234"
"060720","KH바텍","중견기업부","22350","-1150","-4.89","23700","23750","22150","971831","22038947800","529190828700","23677442"
"122450","KMH","중견기업부","9090","80","0.89","9000","9200","8960","104462","947077190","412103912760","45335964"
"052900","KMH하이텍","중견기업부","1540","10","0.65","1555","1565","1520","351536","542673410","72203668460","46885499"
"058400","KNN","우량기업부","1515","0","0.00","1530","1585","1505","2069265","3192484085","200631025800","132429720"
"114450","KPX생명과학","중견기업부","7660","50","0.66","7640","7690","7560","46025","350421260","114900000000","15000000"
"060370","KT서브마린","중견기업부","5410","140","2.66","5270","5470","5220","84916","450449360","118479000000","21900000"
"108320","LX세미콘","우량기업부","97700","-2200","-2.20","100300","100900","96700","159237","15633871900","1589022110000","16264300"
"160550","NEW","중견기업부","13550","0","0.00","13650","13900","12900","1320694","17765288050","378127736300","27906106"
"053290","NE능률","중견기업부","15050","2900","23.87","12350","15750","12050","10805419","160989410100","248720920350","16526307"
"104200","NHN벅스","중견기업부","5270","20","0.38","5250","5350","5210","12419","65385180","78141188500","14827550"
"060250","NHN한국사이버결제","우량기업부","53100","-600","-1.12","53800","54300","51100","194545","10266439500","1301097033900","24502769"
"030190","NICE평가정보","우량기업부","20000","0","0.00","20050","20300","19900","83030","1661656200","1214296400000","60714820"
