종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"290550","디케이티","우량기업부","11400","-750","-6.17","12000","12000","11250","325192","3758047300","187674392400","16462666"
"187220","디티앤씨","벤처기업부","5590","-220","-3.79","5700","5820","5580","28688","162909070","63073596690","11283291"
"131180","딜리","벤처기업부","1950","-120","-5.80","2050","2055","1900","596420","1162816510","57232500000","29350000"
"315640","딥노이드","기술성장기업부","29700","-2300","-7.19","31000","31850","29550","76764","2316222550","127442610900","4290997"
"317120","라닉스","기술성장기업부","8020","-690","-7.92","8590","8590","7960","97096","789233710","77397010000","9650500"
"042510","라온시큐어","벤처기업부","4570","-120","-2.56","4605","4765","4500","1280274","5911918735","176707029220","38666746"
"232680","라온테크","기술성장기업부","26650","-750","-2.74","27350","27350","25000","48914","1274839500","130212033250","4886005"
"300120","라온피플","벤처기업부","18150","-1550","-7.87","19300","19300","18000","474009","8742887238","190904531400","10518156"
"171120","라이온켐텍","중견기업부","8620","-630","-6.81","9200","9250","8620","160686","1424432240","162862625120","18893576"
"069540","라이트론","중견기업부","4255","-395","-8.49","4605","4605","4245","468885","2041045755","110893622780","26061956"
