종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"094280","효성ITX","21850","-300","-1.35","22150","22150","21250","41047","885225000","252546670000","11558200"
"298040","효성중공업","70100","-1000","-1.41","70100","70900","69000","66237","4610155000","653650814800","9324548"
"298050","효성첨단소재","513000","21500","4.37","485500","514000","481000","140546","70052076500","2298213324000","4479948"
"298020","효성티앤씨","890000","-1000","-0.11","883000","899000","864000","59545","52402798000","3851636980000","4327682"
"298000","효성화학","381500","1000","0.26","374500","384000","367000","62372","23378265000","1217033069000","3190126"
"093370","후성","11450","350","3.15","11050","11550","10700","4202833","47032730250","1060348077550","92606819"
"081660","휠라홀딩스","53000","-2000","-3.64","54300","54300","52500","540518","28669529100","3219867766000","60752222"
"005870","휴니드","8040","-220","-2.66","8140","8250","7920","206683","1659767450","113492760600","14116015"
"079980","휴비스","10650","-100","-0.93","10500","10650","10400","315149","3307341050","367425000000","34500000"
"005010","휴스틸","13800","-450","-3.16","14200","14200","13450","118825","1626384100","105649557000","7655765"
"069260","휴켐스","22400","-600","-2.61","22800","22850","22100","445397","9950802300","915680371200","40878588"
"000540","흥국화재","4340","-105","-2.36","4445","4460","4275","263240","1136820125","278813079300","64242645"
"000547","흥국화재2우B","28400","-1800","-5.96","29900","29900","28400","3864","110886900","4362240000","153600"
"000545","흥국화재우","10050","-600","-5.63","10650","10650","10000","14020","141525450","7718400000","768000"
"003280","흥아해운","1035","0","0.00","0","0","0","0","0","27035732835","26121481"
