종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"025900","동화기업","우량기업부","83600","1600","1.95","81600","84500","80900","283833","23517839000","1688818397200","20201177"
"073190","듀오백","중견기업부","4540","80","1.79","4460","4630","4440","263444","1196719110","54334901600","11968040"
"030350","드래곤플라이","중견기업부","2705","0","0.00","2705","2710","2660","381624","1021438790","46275498065","17107393"
"203650","드림시큐리티","벤처기업부","5210","80","1.56","5140","5270","5130","714841","3706944280","263655978340","50605754"
"223250","드림씨아이에스","중견기업부","18250","900","5.19","17350","18250","17350","72011","1285612050","103277735500","5659054"
"060570","드림어스컴퍼니","중견기업부","5700","-100","-1.72","5800","5840","5660","99868","570070140","324101127900","56859847"
"217620","디딤","중견기업부","2090","-15","-0.71","2130","2135","2075","133157","278420015","78427699350","37525215"
"187870","디바이스이엔지","우량기업부","37250","-700","-1.84","37850","37850","37100","58232","2170665200","262113685250","7036609"
"066670","디스플레이텍","중견기업부","4765","-85","-1.75","4840","4840","4730","71855","342778840","89066989270","18691918"
"110990","디아이티","우량기업부","12100","-200","-1.63","12150","12300","11800","226417","2722910000","228690000000","18900000"
"263690","디알젬","우량기업부","13850","100","0.73","13750","13950","13600","51433","708034600","156859698500","11325610"
"214680","디알텍","벤처기업부","1615","5","0.31","1605","1615","1595","439506","705938570","91382250755","56583437"
"263720","디앤씨미디어","벤처기업부","47550","550","1.17","47000","47850","46150","118744","5596854150","583681528050","12275111"
"109740","디에스케이","우량기업부","9880","350","3.67","9500","10100","9450","290690","2868428620","201105058440","20354763"
"033430","디에스티","관리종목(소속부없음)","370","0","0.00","0","0","0","0","0","27363736280","73956044"
"131030","디에이치피코리아","우량기업부","8390","100","1.21","8190","8430","8190","179386","1501093340","138978646830","16564797"
"196490","디에이테크놀로지","벤처기업부","6460","-100","-1.52","6600","6610","6420","540708","3505299270","154152441220","23862607"
"066900","디에이피","우량기업부","4565","55","1.22","4635","4635","4525","274284","1256591840","103828656195","22744503"
"127120","디엔에이링크","기술성장기업부","5420","-280","-4.91","5620","5690","5350","604822","3303091590","88853810640","16393692"
"092070","디엔에프","우량기업부","29500","-200","-0.67","29400","30900","29150","245442","7330866750","317473926000","10761828"
"134580","디엠티","중견기업부","3430","-115","-3.24","3580","3630","3415","277275","973383470","38587500000","11250000"
"039840","디오","우량기업부","47650","150","0.32","47000","47850","46150","395808","18636822650","744819437200","15631048"
"104460","디와이피엔에프","우량기업부","33850","950","2.89","32850","34550","32550","146046","4936762800","362656206250","10713625"
"079810","디이엔티","중견기업부","7280","-120","-1.62","7330","7380","7140","140447","1016803240","94908333520","13036859"
"227100","디자인","벤처기업부","17750","1300","7.90","16400","17800","16300","192362","3321012800","82114641750","4626177"
"113810","디젠스","벤처기업부","968","25","2.65","949","975","934","620457","596263873","31583953368","32628051"
"043360","디지아이","벤처기업부","6490","10","0.15","6300","6540","5960","2160208","13606106190","58410000000","9000000"
"197140","디지캡","벤처기업부","6660","30","0.45","6650","6740","6610","37429","248976710","57323738880","8607168"
"106520","디지탈옵틱","관리종목(소속부없음)","6980","230","3.41","6750","7050","6620","222761","1528431590","88588582520","12691774"
"068930","디지털대성","우량기업부","9160","-100","-1.08","9170","9290","8960","229319","2091006660","271958009240","29689739"
"033130","디지틀조선","중견기업부","4240","-100","-2.30","4390","4390","4215","1100643","4703393165","157368732080","37115267"
"105740","디케이락","우량기업부","12300","50","0.41","12250","12450","12150","45020","552286950","103933917600","8449912"
"263020","디케이앤디","벤처기업부","11850","600","5.33","11300","12100","11250","466289","5497647300","91993943700","7763202"
"290550","디케이티","우량기업부","25100","-250","-0.99","25250","26000","23750","304044","7642243350","206606458300","8231333"
"187220","디티앤씨","벤처기업부","7410","-40","-0.54","7400","7500","7350","33117","245107700","83301871380","11241818"
"131180","딜리","벤처기업부","2915","5","0.17","2875","2980","2750","6411733","18363672645","85555250000","29350000"
"317120","라닉스","기술성장기업부","10700","-50","-0.47","10750","10750","10550","36065","383748600","103260350000","9650500"
"042510","라온시큐어","벤처기업부","5180","-70","-1.33","5270","5330","5150","641968","3347106780","200293744280","38666746"
"232680","라온테크","기술성장기업부","20800","-200","-0.95","20950","20950","20350","21647","447714850","101628904000","4886005"
"300120","라온피플","벤처기업부","23950","-400","-1.64","24300","24300","23750","69219","1658976650","251909836200","10518156"
"171120","라이온켐텍","중견기업부","10800","-350","-3.14","11050","11150","10800","56359","614874450","204050620800","18893576"
"069540","라이트론","관리종목(소속부없음)","5420","0","0.00","0","0","0","0","0","141255801520","26061956"
"347700","라이프시맨틱스","기술성장기업부","12100","-250","-2.02","12150","12350","12000","281234","3409211750","122449217000","10119770"
"214260","라파스","기술성장기업부","31750","-200","-0.63","32550","32550","31650","50142","1599267400","272658395500","8587666"
"171010","램테크놀러지","벤처기업부","7130","-10","-0.14","7140","7280","7110","95677","686338650","82757681840","11606968"
"084650","랩지노믹스","우량기업부","27900","-1350","-4.62","28850","28850","27450","1152299","32180499900","319457706300","11450097"
"217500","러셀","벤처기업부","5010","30","0.60","4950","5380","4910","2527232","13021347475","159378120000","31812000"
"033600","럭슬","투자주의환기종목(소속부없음)","179","0","0.00","0","0","0","0","0","9456230437","52828103"
"141080","레고켐바이오","기술성장기업부","57300","-1400","-2.39","58500","58700","56600","300810","17306448700","1381837517400","24115838"
"060300","레드로버","관리종목(소속부없음)","1830","0","0.00","0","0","0","0","0","48840480210","26688787"
"038390","레드캡투어","우량기업부","26800","600","2.29","26200","27450","26000","43752","1167188050","230198064000","8589480"
"294140","레몬","기술성장기업부","9240","-100","-1.07","9410","9410","9210","215448","1992732050","341880000000","37000000"
"228670","레이","우량기업부","31850","300","0.95","31400","31950","31200","179953","5676294100","423813107900","13306534"
"228850","레이언스","우량기업부","13600","-100","-0.73","13500","13650","13450","28019","378886500","225637790400","16591014"
"281740","레이크머티리얼즈","벤처기업부","4620","-60","-1.28","4640","4680","4600","653872","3029873610","303675131760","65730548"
"277810","레인보우로보틱스","기술성장기업부","22650","50","0.22","22400","22950","22400","46023","1045623950","365462597100","16135214"
"215100","로보로보","벤처기업부","4450","10","0.23","4420","4470","4420","89014","395541010","79203120300","17798454"
"090360","로보스타","중견기업부","27350","-100","-0.36","27400","27750","27050","85308","2333822300","266662500000","9750000"
"108490","로보티즈","기술성장기업부","16000","-50","-0.31","16250","16250","15950","29754","477767900","180016000000","11251000"
"900260","로스웰","외국기업(소속부없음)","374","6","1.63","368","375","368","1121769","417374006","53026187500","141781250"
"067730","로지시스","중견기업부","10750","550","5.39","10350","11000","10350","2784468","29893863450","103994661500","9673922"
"071280","로체시스템즈","벤처기업부","6080","20","0.33","6060","6090","6010","61683","373758120","93003346240","15296603"
